,prime,target,target.RT
5104,scale,weight,650.6451612903226
5105,scales,china,678.3225806451613
5106,scales,reptile,757.2857142857143
5107,scalpel,account,666.2424242424242
5108,scalpel,operation,748.96875
5109,scapegoat,blame,652.516129032258
5110,scapegoat,building,661.8484848484849
5111,scar,empire,744.8387096774194
5112,scar,fight,732.0645161290323
5113,scarcity,neighborhood,682.6451612903226
5114,scarcity,rare,661.2903225806451
5115,scare,fright,773.8214285714286
5116,scare,jail,619.4375
5117,scared,dancer,612.65625
5118,scared,frightened,860.1875
5119,scarf,neck,632.7741935483871
5120,scarf,turn,635.5625
5121,scenery,boyfriend,692.8387096774194
5122,scenery,view,637.78125
5123,scent,comment,717.5483870967741
5124,scent,perfume,586.2258064516129
5125,scheme,attic,688.7391304347826
5126,scheme,idea,638.90625
5127,scholarship,school,664.483870967742
5128,scholarship,secure,755.5806451612904
5129,school,brick,705.53125
5130,school,work,561.4516129032259
5131,science,biology,736.1612903225806
5132,science,branch,718.5666666666667
5133,scientist,direction,705.4666666666667
5134,scientist,science,676.25
5135,scold,slide,631.9310344827586
5136,scold,yell,652.53125
5137,scoop,graph,708.5333333333333
5138,scoop,shovel,780.3870967741935
5139,scotch,tape,597.5625
5140,scotch,whale,665.8064516129032
5141,scrambled,letters,613.71875
5142,scrambled,pain,588.0666666666667
5143,scrap,bit,614.8709677419355
5144,scrap,mile,740.5625
5145,scratch,bite,653.4333333333333
5146,scratch,spill,733.448275862069
5147,scream,base,661.15625
5148,scream,fear,590.2666666666667
5149,screen,mountain,641.9375
5150,screen,window,659.1935483870968
5151,screw,driver,636.3333333333334
5152,screw,protect,704.3103448275862
5153,scrub,dishes,641.516129032258
5154,scrub,road,627.7096774193549
5155,scuba,dive,571.40625
5156,scuba,fail,673.8333333333334
5157,sculpture,art,666.0967741935484
5158,sculpture,float,695.0645161290323
5159,sea,ocean,662.1612903225806
5160,sea,tears,638.6333333333333
5161,seafood,crab,589.030303030303
5162,seafood,peace,608.15625
5163,seam,disagreement,798.0666666666667
5164,seam,thread,691.0
5165,search,seek,651.3666666666667
5166,search,web,635.6333333333333
5167,seashore,cracker,623.9354838709677
5168,seashore,shell,599.4
5169,seasoning,definition,788.2258064516129
5170,seasoning,salt,653.4074074074074
5171,seat,life,648.1
5172,seat,table,584.551724137931
5173,seatbelt,protection,655.4193548387096
5174,seatbelt,straw,653.7333333333333
5175,secluded,beach,675.1290322580645
5176,secluded,now,586.5862068965517
5177,second,minute,623.3333333333334
5178,second,stove,675.25
5179,secret,deodorant,838.3333333333334
5180,secret,organize,652.8387096774194
5181,secretary,boss,602.4516129032259
5182,secretary,wall,572.59375
5183,secretive,fence,795.3
5184,secretive,quiet,672.9032258064516
5185,section,eight,669.030303030303
5186,section,newspaper,763.03125
5187,secure,maid,619.4516129032259
5188,secure,safe,586.46875
5189,security,there,666.9
5190,security,tight,586.9090909090909
5191,sedative,freedom,690.3225806451613
5192,sedative,pill,732.4333333333333
5193,see,dark,659.8387096774194
5194,see,hear,593.0322580645161
5195,seed,plant,665.9666666666667
5196,seed,squirrel,702.0689655172414
5197,seek,hay,743.48
5198,seek,search,706.1333333333333
5199,seem,appear,631.9333333333333
5200,seem,gander,1088.4666666666667
5201,selection,black,632.6451612903226
5202,selection,choice,566.7741935483871
5203,self,class,676.9032258064516
5204,self,me,599.71875
5205,selfish,dive,740.6129032258065
5206,selfish,greed,654.4
5207,sell,borrow,696.8709677419355
5208,sell,rough,715.21875
5209,semester,hours,701.6666666666666
5210,semester,mold,717.0333333333333
5211,senate,congress,634.4516129032259
5212,senate,open,672.3
5213,senator,politics,690.78125
5214,senator,rocks,653.6451612903226
5215,sensitive,shy,631.3125
5216,sensitive,thought,618.1612903225806
5217,sentence,aluminum,886.7037037037037
5218,sentence,period,591.375
5219,sentry,guard,690.7857142857143
5220,sentry,higher,621.5806451612904
5221,separate,divide,687.03125
5222,separate,left,658.28125
5223,serious,pretty,696.3125
5224,serious,student,633.7096774193549
5225,server,continent,870.8125
5226,server,waiter,672.1935483870968
5227,service,stack,695.3125
5228,service,station,670.3225806451613
5229,set,hot,663.40625
5230,set,television,663.3103448275862
5231,seven,eleven,646.1875
5232,seven,plead,820.3461538461538
5233,several,submarine,783.030303030303
5234,several,thousand,603.71875
5235,sew,florida,714.0
5236,sew,knit,768.4666666666667
5237,sex,female,627.4516129032259
5238,sex,folder,697.4444444444445
5239,shade,glasses,768.4642857142857
5240,shade,orange,620.741935483871
5241,shake,boring,679.375
5242,shake,rattle,712.3333333333334
5243,shallow,deep,602.2903225806451
5244,shallow,sauce,769.7
5245,shame,guilt,656.5806451612904
5246,shame,heavy,648.2903225806451
5247,shape,mold,658.5
5248,shape,smile,590.2333333333333
5249,sharp,point,613.0
5250,sharp,sing,702.7333333333333
5251,shatter,bomb,601.6969696969697
5252,shatter,break,651.8125
5253,shave,beard,624.15625
5254,shave,supper,721.6428571428571
5255,she,her,645.4666666666667
5256,she,name,723.483870967742
5257,shears,band,654.0645161290323
5258,shears,scissors,631.5483870967741
5259,sheep,england,715.2903225806451
5260,sheep,wool,576.7931034482758
5261,sheet,dolphin,835.2333333333333
5262,sheet,white,581.21875
5263,sheets,rhyme,805.4814814814815
5264,sheets,satin,820.7407407407408
5265,shelf,desk,705.1333333333333
5266,shelf,even,613.8064516129032
5267,shell,clam,779.2307692307693
5268,shell,garden,685.53125
5269,shield,crafts,724.1724137931035
5270,shield,protection,712.0625
5271,shift,here,750.46875
5272,shift,move,711.516129032258
5273,shingle,roof,619.9032258064516
5274,shingle,wood,586.8965517241379
5275,ship,cloth,663.03125
5276,ship,sink,720.8275862068965
5277,shiver,immature,927.8
5278,shiver,shake,693.9032258064516
5279,shock,capability,769.2
5280,shock,electric,711.71875
5281,shoe,lace,743.483870967742
5282,shoe,save,768.5769230769231
5283,shoot,horn,651.7586206896551
5284,shoot,shot,635.5454545454545
5285,shop,keeper,707.4545454545455
5286,shop,lose,657.3870967741935
5287,shore,line,640.375
5288,shore,motel,720.96
5289,shortcake,strawberry,611.8064516129032
5290,shortcake,wagon,736.2142857142857
5291,shorts,legs,621.6
5292,shorts,square,714.4375
5293,shoulder,ankle,679.1612903225806
5294,shoulder,arm,622.09375
5295,shove,egypt,702.5666666666667
5296,shove,push,529.4375
5297,shovel,magazine,634.9354838709677
5298,shovel,sand,590.5172413793103
5299,show,clipper,887.7407407407408
5300,show,tell,554.4242424242424
5301,shower,clean,600.625
5302,shower,number,716.0625
5303,shrimp,cow,688.3548387096774
5304,shrimp,lobster,623.6774193548387
5305,shrine,circus,665.1333333333333
5306,shrine,temple,644.34375
5307,shrink,grow,620.516129032258
5308,shrink,wine,562.71875
5309,shrub,bush,630.4333333333333
5310,shrub,judge,619.6774193548387
5311,sibling,brother,571.8
5312,sibling,shake,605.258064516129
5313,sick,ill,622.6774193548387
5314,sick,student,601.1
5315,sickle,bra,712.1212121212121
5316,sickle,cell,663.125
5317,side,bite,705.8571428571429
5318,side,front,646.59375
5319,sidewalk,teach,623.7096774193549
5320,sidewalk,walkway,617.84375
5321,sight,indoors,658.6333333333333
5322,sight,vision,662.9354838709677
5323,sign,language,609.25
5324,sign,truth,647.4375
5325,silent,slut,664.5862068965517
5326,silent,still,621.0
5327,silk,circle,709.0645161290323
5328,silk,satin,782.2857142857143
5329,silly,crazy,619.59375
5330,silly,soap,731.9375
5331,simple,easy,587.2258064516129
5332,simple,guess,685.9677419354839
5333,since,bubble,723.7333333333333
5334,since,then,610.8387096774194
5335,singer,dancer,601.9
5336,singer,habit,664.4827586206897
5337,single,marry,595.7878787878788
5338,single,sight,676.516129032258
5339,sinker,fishing,647.5333333333333
5340,sinker,trick,713.7741935483871
5341,sip,king,627.0
5342,sip,straw,712.1515151515151
5343,siren,emergency,707.34375
5344,siren,frankenstein,893.6785714285714
5345,sister,brother,584.6666666666666
5346,sister,hula,1065.0
5347,six,meet,690.0357142857143
5348,six,seven,619.40625
5349,sketch,draw,607.7575757575758
5350,sketch,right,614.375
5351,ski,bell,673.4545454545455
5352,ski,jump,642.0
5353,skill,number,689.3666666666667
5354,skill,saw,684.9333333333333
5355,skiller,donkey,612.0714285714286
5356,skillet,pan,676.8
5357,skinny,fat,621.9090909090909
5358,skinny,pizza,623.7586206896551
5359,skip,jump,623.4827586206897
5360,skip,mix,611.5806451612904
5361,sky,cold,606.9333333333333
5362,sky,heaven,660.0322580645161
5363,slab,brothers,617.96875
5364,slab,concrete,779.258064516129
5365,slacks,pants,664.15625
5366,slacks,sympathetic,839.9677419354839
5367,slander,lie,631.0322580645161
5368,slander,rough,596.6129032258065
5369,slave,owner,736.9677419354839
5370,slave,sorority,892.1481481481482
5371,slay,kill,615.6969696969697
5372,slay,schedule,623.2258064516129
5373,sleep,dream,593.5483870967741
5374,sleep,thirsty,630.6129032258065
5375,sleeve,short,585.6451612903226
5376,sleeve,values,755.28125
5377,sleigh,choice,586.3548387096774
5378,sleigh,snow,570.0
5379,slender,four,592.0625
5380,slender,skinny,616.59375
5381,slice,smart,632.6129032258065
5382,slice,soda,601.2758620689655
5383,slick,dog,602.28125
5384,slick,slippery,727.9032258064516
5385,slide,drain,637.1071428571429
5386,slide,slip,689.5333333333333
5387,slime,goo,916.5238095238096
5388,slime,house,617.28125
5389,slimy,goo,766.2666666666667
5390,slimy,pimple,832.5769230769231
5391,sling,cute,634.9333333333333
5392,sling,shot,567.0645161290323
5393,sliver,criminal,795.7096774193549
5394,sliver,piece,623.6551724137931
5395,slob,film,727.5
5396,slob,messy,698.0
5397,slope,nun,797.1481481481482
5398,slope,ski,641.4137931034483
5399,slug,defeat,766.258064516129
5400,slug,gross,709.6875
5401,slum,city,563.1
5402,slum,fun,645.7666666666667
5403,slurp,center,648.2
5404,slurp,drink,585.40625
5405,sly,fox,605.65625
5406,sly,note,638.5666666666667
5407,small,little,619.1666666666666
5408,small,tasty,612.7931034482758
5409,smart,dumb,646.7931034482758
5410,smart,past,604.4
5411,smash,choose,612.030303030303
5412,smash,glass,573.6774193548387
5413,smear,smudge,837.3
5414,smear,vacation,649.9677419354839
5415,smell,positive,667.4516129032259
5416,smell,taste,570.3939393939394
5417,smoky,mountains,700.6
5418,smoky,reef,815.125
5419,smooth,path,559.1
5420,smooth,skin,587.0
5421,smother,pilot,656.9375
5422,smother,suffocate,852.0967741935484
5423,snack,attack,660.1666666666666
5424,snack,orgasm,842.0344827586207
5425,snail,cell,771.7741935483871
5426,snail,shell,739.2758620689655
5427,snake,band,715.5666666666667
5428,snake,rattle,737.3793103448276
5429,snap,crackle,697.4242424242424
5430,snap,environment,863.9310344827586
5431,sneak,preview,559.9677419354839
5432,sneak,sick,757.4666666666667
5433,sneakers,smell,659.3870967741935
5434,sneakers,tire,709.8125
5435,sneaky,beautiful,684.3030303030303
5436,sneaky,sly,664.3666666666667
5437,sneeze,cough,646.5483870967741
5438,sneeze,naked,636.0
5439,snob,bitch,596.46875
5440,snob,coral,863.3076923076923
5441,snooze,clock,623.7878787878788
5442,snooze,thousand,661.0
5443,snot,grab,634.7878787878788
5444,snot,nose,698.3030303030303
5445,snotty,roses,761.0
5446,snotty,snob,739.4285714285714
5447,snow,fruit,657.3548387096774
5448,snow,ski,633.0
5449,snuggle,blue,554.3125
5450,snuggle,cuddle,604.6451612903226
5451,soak,doctor,568.40625
5452,soak,wash,573.2727272727273
5453,soap,bubble,671.4375
5454,soap,ground,635.8064516129032
5455,sober,bored,669.0
5456,sober,normal,615.0
5457,society,eight,661.3870967741935
5458,society,people,629.5625
5459,sock,beast,705.0333333333333
5460,sock,shoe,694.3
5461,socket,abnormal,813.741935483871
5462,socket,plug,699.9375
5463,socks,sad,565.9032258064516
5464,socks,shoes,698.40625
5465,soda,apart,692.2
5466,soda,pepsi,771.5
5467,sofa,bed,625.5806451612904
5468,sofa,chicken,599.0
5469,soft,cotton,637.8666666666667
5470,soft,package,619.6
5471,softball,girls,623.258064516129
5472,softball,world,571.3125
5473,soil,dirt,563.5
5474,soil,marry,665.7586206896551
5475,soldier,brave,656.8620689655172
5476,soldier,goose,702.0333333333333
5477,solid,questions,716.9310344827586
5478,solid,stripe,703.9
5479,solo,course,695.59375
5480,solo,self,625.2068965517242
5481,solution,encourage,720.0909090909091
5482,solution,problem,623.0
5483,some,paint,614.25
5484,some,thing,591.625
5485,something,good,585.7878787878788
5486,something,tuesday,760.3333333333334
5487,sometimes,often,588.8
5488,sometimes,trick,647.53125
5489,son,butterfly,835.8709677419355
5490,son,dad,630.7
5491,song,sing,618.90625
5492,song,tie,557.8148148148148
5493,sonic,camp,705.4827586206897
5494,sonic,sound,642.0645161290323
5495,sonnet,candle,666.3870967741935
5496,sonnet,poem,723.7777777777778
5497,soon,general,704.84375
5498,soon,late,640.78125
5499,soot,black,670.8181818181819
5500,soot,mad,684.8333333333334
5501,soothe,calm,632.5333333333333
5502,soothe,flag,661.4193548387096
5503,sorority,clear,712.1935483870968
5504,sorority,women,649.5483870967741
5505,sorry,apology,691.4242424242424
5506,sorry,town,586.1612903225806
5507,sound,human,600.258064516129
5508,sound,noise,639.78125
5509,soup,monster,763.8387096774194
5510,soup,vegetables,677.8387096774194
5511,sour,lady,598.4375
5512,sour,lemon,641.5333333333333
5513,south,bake,668.448275862069
5514,south,west,669.8125
5515,southern,place,637.5806451612904
5516,southern,states,645.3939393939394
5517,sow,blame,605.0
5518,sow,pig,658.0322580645161
5519,spaghetti,hint,701.1428571428571
5520,spaghetti,sauce,623.4516129032259
5521,span,forest,712.0714285714286
5522,span,wide,634.3870967741935
5523,spanish,language,622.8032786885246
5524,spank,cry,643.09375
5525,spank,spread,670.1290322580645
5526,spare,parts,653.5151515151515
5527,spare,wool,644.7931034482758
5528,spatula,fork,606.0625
5529,spatula,student,681.4193548387096
5530,special,important,794.34375
5531,special,weird,628.0666666666667
5532,specific,general,667.1379310344828
5533,specific,gin,882.6111111111111
5534,speed,fast,528.78125
5535,speed,stop,644.3548387096774
5536,spell,feet,569.34375
5537,spell,magic,626.6
5538,spend,purpose,668.40625
5539,spend,shopping,621.6551724137931
5540,sphinx,folder,641.9333333333333
5541,sphinx,pyramid,738.483870967742
5542,spicy,pepper,614.90625
5543,spicy,spring,764.09375
5544,spider,soda,647.9
5545,spider,web,660.2258064516129
5546,spill,drop,670.53125
5547,spill,her,652.5625
5548,spin,circle,650.1515151515151
5549,spin,daring,732.3870967741935
5550,spinach,cabbage,681.4848484848485
5551,spinach,cats,686.9354838709677
5552,spine,lace,735.3928571428571
5553,spine,less,636.40625
5554,spit,fat,590.5625
5555,spit,mouth,666.96875
5556,splinter,foot,624.0
5557,splinter,okay,599.0666666666667
5558,split,operation,786.0967741935484
5559,split,second,615.0625
5560,spoiled,cloudy,685.59375
5561,spoiled,rotten,794.6774193548387
5562,sponge,monthly,805.7586206896551
5563,sponge,ocean,690.1333333333333
5564,spontaneous,doe,955.1666666666666
5565,spontaneous,quick,606.4516129032259
5566,spool,sew,620.6296296296297
5567,spool,shell,669.71875
5568,spot,stain,724.4642857142857
5569,spot,stick,708.4193548387096
5570,spotless,pot,743.78125
5571,spotless,spot,705.6875
5572,spots,dime,757.925925925926
5573,spots,dots,696.72
5574,spouse,husband,629.2903225806451
5575,spouse,toes,738.9354838709677
5576,sprain,ankle,610.5333333333333
5577,sprain,like,617.1612903225806
5578,spray,children,635.9354838709677
5579,spray,hair,583.8666666666667
5580,spread,apart,663.9375
5581,spread,grasp,862.7083333333334
5582,spree,pants,687.1290322580645
5583,spree,shopping,678.2727272727273
5584,spring,newton,887.1818181818181
5585,spring,summer,651.3548387096774
5586,sprinkle,chocolate,636.9032258064516
5587,sprinkle,lie,675.0645161290323
5588,squad,police,583.1333333333333
5589,squad,straight,685.0625
5590,square,bomb,773.21875
5591,square,box,610.5806451612904
5592,squash,reef,882.1153846153846
5593,squash,tomato,698.7333333333333
5594,squeak,hear,617.7586206896551
5595,squeak,mouse,596.2903225806451
5596,squeal,pig,620.9354838709677
5597,squeal,teeth,665.7096774193549
5598,squid,octopus,737.4516129032259
5599,squid,stream,680.28125
5600,squint,eye,591.9375
5601,squint,mother,617.9090909090909
5602,stable,concert,627.1612903225806
5603,stable,okay,670.1290322580645
5604,stack,pancakes,704.0
5605,stack,wait,625.3548387096774
5606,stadium,card,588.8965517241379
5607,stadium,concert,699.0645161290323
5608,stag,doe,762.1428571428571
5609,stag,id,953.0833333333334
5610,stain,artist,672.28125
5611,stain,spot,684.3870967741935
5612,stair,grand,690.8709677419355
5613,stair,way,685.65625
5614,stairs,climb,708.0322580645161
5615,stairs,wind,619.9354838709677
5616,stairway,embarrass,756.3333333333334
5617,stairway,stairs,632.03125
5618,stale,bread,714.5333333333333
5619,stale,first,626.125
5620,stalk,bean,674.09375
5621,stalk,fight,732.5
5622,stall,hold,680.9666666666667
5623,stall,satin,867.6086956521739
5624,stamp,below,691.1379310344828
5625,stamp,card,651.7
5626,stand,danger,597.4375
5627,stand,fall,559.483870967742
5628,standard,anger,612.483870967742
5629,standard,normal,674.1935483870968
5630,stapler,self,642.40625
5631,stapler,staple,670.84375
5632,starch,australia,815.0
5633,starch,bleach,683.0
5634,start,begin,686.1612903225806
5635,start,princess,706.1612903225806
5636,starving,hungry,569.6774193548387
5637,starving,lend,770.44
5638,state,florida,672.3333333333334
5639,state,quiet,623.6875
5640,station,bake,663.9642857142857
5641,station,train,677.6129032258065
5642,statistics,business,909.548387096774
5643,statistics,days,597.6875
5644,statue,liberty,601.7931034482758
5645,statue,sentence,727.2666666666667
5646,steak,fiction,742.0666666666667
5647,steak,fries,655.1666666666666
5648,steal,beg,737.2333333333333
5649,steal,island,581.7741935483871
5650,steam,gas,574.9375
5651,steam,lettuce,929.0714285714286
5652,steel,metal,695.9333333333333
5653,steel,obstacle,886.9666666666667
5654,steep,hill,694.6333333333333
5655,steep,jelly,584.5806451612904
5656,steeple,point,630.0645161290323
5657,steeple,tie,717.7666666666667
5658,steer,drive,718.6451612903226
5659,steer,red,568.4333333333333
5660,stench,slut,719.074074074074
5661,stench,smell,614.0967741935484
5662,step,motion,704.6451612903226
5663,step,stair,617.9
5664,steps,guilt,698.3333333333334
5665,steps,stairs,602.1212121212121
5666,stereotype,prejudice,678.59375
5667,stereotype,virgin,692.6774193548387
5668,stew,salt,706.4666666666667
5669,stew,soup,641.25
5670,stewardess,east,698.7931034482758
5671,stewardess,hostess,785.7741935483871
5672,stick,stone,768.8888888888889
5673,stick,sunday,592.59375
5674,sticker,clean,660.34375
5675,sticker,glue,735.3125
5676,still,quiet,591.28125
5677,still,similar,827.258064516129
5678,stimulus,monk,810.7241379310345
5679,stimulus,reaction,617.7096774193549
5680,sting,exit,709.5
5681,sting,police,663.1290322580645
5682,stir,ignore,669.9310344827586
5683,stir,spoon,626.9333333333333
5684,stitch,lesson,641.5806451612904
5685,stitch,wound,662.09375
5686,stock,lawsuit,679.2258064516129
5687,stock,market,650.6875
5688,stocking,hose,720.0
5689,stocking,writer,691.3
5690,stolen,film,698.483870967742
5691,stolen,property,704.3333333333334
5692,stomach,ache,657.6551724137931
5693,stomach,protection,774.448275862069
5694,stoned,drunk,634.516129032258
5695,stoned,sauce,759.6451612903226
5696,stool,republican,775.5806451612904
5697,stool,sit,671.0666666666667
5698,stopper,hate,659.09375
5699,stopper,lid,708.5555555555555
5700,storage,emotion,611.5483870967741
5701,storage,keep,698.40625
5702,store,groceries,799.7142857142857
5703,store,pool,585.3125
5704,storm,ashtray,943.809523809524
5705,storm,lightning,628.6774193548387
5706,stove,kitchen,593.53125
5707,stove,shape,679.5483870967741
5708,straight,africa,696.6666666666666
5709,straight,narrow,643.3448275862069
5710,strain,back,613.84375
5711,strain,cup,669.9032258064516
5712,strand,string,656.3870967741935
5713,strand,unfair,723.3793103448276
5714,strategy,plan,631.75
5715,strategy,separate,730.5
5716,stream,keep,635.9655172413793
5717,stream,river,632.9666666666667
5718,street,health,716.875
5719,street,road,700.2121212121212
5720,stress,anxiety,775.1290322580645
5721,stress,vegetables,737.0666666666667
5722,stretch,exercise,705.2903225806451
5723,strike,nothing,672.75
5724,strike,picket,911.4444444444443
5725,string,sing,690.4333333333333
5726,string,tie,629.8064516129032
5727,strip,course,730.9666666666667
5728,strip,naked,667.1612903225806
5729,stripes,chemistry,802.3225806451613
5730,stripes,shirt,652.2258064516129
5731,strive,achieve,686.0666666666667
5732,strive,reel,1031.5625
5733,stroke,feel,669.0333333333333
5734,stroke,forgive,576.6333333333333
5735,strong,arm,657.3793103448276
5736,strong,narrow,771.3333333333334
5737,stub,same,728.4642857142857
5738,stub,toe,657.25
5739,stuck,mud,711.3448275862069
5740,stuck,swallow,708.9666666666667
5741,student,jeans,658.6129032258065
5742,student,teacher,558.125
5743,study,catholic,779.46875
5744,study,work,576.8387096774194
5745,stuff,relax,658.5
5746,stuff,trash,629.8125
5747,stumble,let,666.75
5748,stumble,trip,646.2121212121212
5749,stump,billy,844.0
5750,stump,puzzle,571.90625
5751,sty,knight,762.3
5752,sty,sly,736.4666666666667
5753,style,family,646.0322580645161
5754,style,personality,630.8709677419355
5755,sub,needle,661.0967741935484
5756,sub,sandwich,555.3225806451613
5757,subject,class,655.4
5758,subject,vomit,776.5
5759,substance,chemistry,598.4193548387096
5760,substance,legs,681.4666666666667
5761,subtle,hint,643.2758620689655
5762,subtle,mud,657.0
5763,subtract,men,631.1818181818181
5764,subtract,multiply,803.3548387096774
5765,subtraction,addition,729.4516129032259
5766,subtraction,metal,658.6333333333333
5767,suburb,near,615.1612903225806
5768,suburb,neighborhood,837.75
5769,success,failure,712.1666666666666
5770,success,find,655.8125
5771,suck,spit,809.5666666666667
5772,suck,three,600.8787878787879
5773,suds,bath,621.3548387096774
5774,suds,dirty,735.6333333333333
5775,suede,leather,620.2666666666667
5776,suede,unemploymen,910.896551724138
5777,suffocate,die,681.483870967742
5778,suffocate,women,606.2666666666667
5779,sugar,coffee,597.09375
5780,sugar,law,608.2666666666667
5781,suggest,advice,600.9375
5782,suggest,misunderstand,1007.09375
5783,suggestion,idea,591.7096774193549
5784,suggestion,storm,686.1875
5785,suitcase,hypnotize,895.5333333333333
5786,suitcase,luggage,635.5454545454545
5787,suite,desk,651.9310344827586
5788,suite,hotel,656.8387096774194
5789,sum,accuse,745.7857142857143
5790,sum,add,635.3
5791,summary,end,636.0666666666667
5792,summary,new,687.2258064516129
5793,summer,middle,682.5
5794,summer,winter,671.7575757575758
5795,summit,destroy,637.40625
5796,summit,peak,642.96875
5797,sun,tan,641.448275862069
5798,sun,zit,793.25
5799,sunday,home,729.9
5800,sunday,weekend,576.483870967742
5801,sunny,cloudy,679.03125
5802,sunny,computer,665.8181818181819
5803,sunrise,sunset,692.483870967742
5804,sunrise,trait,852.0
5805,sunset,moon,698.375
5806,sunset,title,711.9032258064516
5807,super,alone,793.9666666666667
5808,super,me,601.5806451612904
5809,superior,inferior,639.1290322580645
5810,superior,tall,608.5862068965517
5811,superstition,belief,734.59375
5812,superstition,rule,575.258064516129
5813,supervisor,snow,664.4827586206897
5814,supervisor,teacher,651.9090909090909
5815,support,beam,736.59375
5816,support,chip,687.6774193548387
5817,suppose,assume,623.78125
5818,suppose,tumble,770.952380952381
5819,sure,positive,661.6774193548387
5820,sure,steal,736.2413793103449
5821,surface,people,641.1290322580645
5822,surface,top,638.5666666666667
5823,surgeon,surgery,784.40625
5824,surgeon,trailer,731.2333333333333
5825,surgery,hall,744.4333333333333
5826,surgery,operation,665.28125
5827,surprise,field,641.551724137931
5828,surprise,shock,715.9666666666667
5829,surrounding,arm,639.7666666666667
5830,surrounding,around,624.59375
5831,surroundings,ball,580.65625
5832,surroundings,environment,748.875
5833,survey,immature,777.7
5834,survey,questions,653.6875
5835,survive,live,592.21875
5836,survive,tomato,697.2666666666667
5837,suspect,jail,633.741935483871
5838,suspect,sell,587.0333333333333
5839,swamp,alligator,701.1724137931035
5840,swamp,medicine,609.4516129032259
5841,swan,dive,661.1481481481482
5842,swan,machine,708.9032258064516
5843,swap,boys,628.5625
5844,swap,trade,606.1851851851852
5845,swatter,bat,744.5625
5846,swatter,drip,785.03125
5847,swear,pencil,628.0625
5848,swear,promise,644.8666666666667
5849,sweater,assume,665.2903225806451
5850,sweater,jacket,710.78125
5851,sweet,chief,629.8275862068965
5852,sweet,sour,632.875
5853,sweetheart,energy,709.125
5854,sweetheart,girlfriend,749.25
5855,swift,bar,599.1935483870968
5856,swift,move,625.4545454545455
5857,swimmer,jogger,737.2857142857143
5858,swimmer,ribs,681.0
5859,swing,hundred,665.3793103448276
5860,swing,park,584.8965517241379
5861,swiss,bar,696.6774193548387
5862,swiss,cheese,571.34375
5863,swoon,billy,911.2068965517242
5864,swoon,faint,736.75
5865,sword,bathroom,596.3
5866,sword,knight,610.1935483870968
5867,sympathy,sorrow,647.15625
5868,sympathy,sour,678.8333333333334
5869,symphony,boring,656.40625
5870,symphony,code,655.3870967741935
5871,synagogue,night,544.2413793103449
5872,synagogue,temple,677.2333333333333
5873,synopsis,dad,660.741935483871
5874,synopsis,summary,712.15625
5875,syrup,brain,694.6333333333333
5876,syrup,pancakes,682.0
5877,system,beer,643.0666666666667
5878,system,computer,613.375
5879,tablet,pill,677.8709677419355
5880,tablet,warm,639.3636363636364
5881,tablet,yes,586.9666666666667
5882,tack,great,622.2666666666667
5883,tack,nail,648.5862068965517
5884,tackle,defense,727.8387096774194
5885,tackle,on,759.3666666666667
5886,tactful,careful,647.7931034482758
5887,tactful,something,623.125
5888,tag,grab,663.6923076923077
5889,tag,wednesday,650.09375
5890,talent,record,652.1333333333333
5891,talent,skill,652.6129032258065
5892,talk,rabbit,646.71875
5893,talk,speak,671.7
5894,tall,flute,700.2666666666667
5895,tall,short,696.4
5896,tame,plate,807.741935483871
5897,tame,wild,716.09375
5898,tan,code,633.7741935483871
5899,tan,dark,611.15625
5900,tangerine,money,539.7741935483871
5901,tangerine,orange,607.34375
5902,tangy,strict,715.5
5903,tangy,tart,675.4782608695652
5904,tank,bump,739.5806451612904
5905,tank,war,754.8709677419355
5906,tape,health,618.2258064516129
5907,tape,record,645.8387096774194
5908,tar,explain,679.3225806451613
5909,tar,roof,596.1612903225806
5910,tardy,ear,666.53125
5911,tardy,late,626.0
5912,tarnish,dull,707.4074074074074
5913,tarnish,heavy,584.9032258064516
5914,tart,candy,604.34375
5915,tart,welcome,644.6875
5916,tarzan,basket,677.59375
5917,tarzan,jane,650.1
5918,task,halloween,665.6969696969697
5919,task,job,577.3225806451613
5920,taste,achieve,677.1612903225806
5921,taste,sour,735.2758620689655
5922,tasty,scared,716.0333333333333
5923,tasty,treat,613.9677419354839
5924,tax,government,772.0645161290323
5925,tax,sample,682.8214285714286
5926,taxi,cab,645.7
5927,taxi,shoes,625.96875
5928,teach,learn,738.5
5929,teach,loud,553.15625
5930,teacher,chief,587.78125
5931,teacher,smart,669.6
5932,team,baseball,701.060606060606
5933,team,naked,677.0625
5934,tear,fungus,850.9230769230769
5935,tear,rip,734.25
5936,tears,rip,756.8888888888889
5937,tears,woman,575.0645161290323
5938,tease,assistant,689.3870967741935
5939,tease,flirt,606.6129032258065
5940,technique,style,682.7666666666667
5941,technique,touch,695.125
5942,technology,dream,661.9677419354839
5943,technology,future,711.8
5944,teenager,adolescent,682.1
5945,teenager,back,716.741935483871
5946,television,radio,596.59375
5947,television,trees,695.2258064516129
5948,tell,purple,618.2727272727273
5949,tell,say,566.4516129032259
5950,teller,bank,607.9655172413793
5951,teller,sweat,757.3333333333334
5952,temper,tantrum,894.2857142857143
5953,temper,wander,790.7857142857143
5954,temperature,climate,647.6060606060606
5955,temperature,homeless,751.03125
5956,temple,church,547.6129032258065
5957,temple,rotten,791.8275862068965
5958,ten,eleven,764.5483870967741
5959,ten,sheep,764.8387096774194
5960,tend,society,594.46875
