Unnamed: 0,prime,target,target.RT,avg_neigh_cos
338,attend,go,662.5625,0.4226315789473684
339,attendance,farm,682.9629629629629,0.3652631578947368
340,attendance,present,617.5333333333333,0.3652631578947368
341,attention,job,591.875,0.33210526315789474
342,attention,span,761.8,0.33210526315789474
343,attic,growth,646.483870967742,0.4652631578947368
344,attic,upstairs,653.6875,0.4652631578947368
345,attire,clothes,580.84375,0.4921052631578947
346,attire,hip,679.3448275862069,0.4921052631578947
347,attitude,conceited,770.0370370370371,0.4368421052631579
348,attitude,smell,605.5862068965517,0.4368421052631579
349,attorney,lawyer,585.5625,0.4678947368421053
350,attorney,walk,669.9032258064516,0.4678947368421053
351,attract,like,582.3333333333334,0.41
352,attract,pyramid,722.3125,0.41
353,attractive,female,609.21875,0.52
354,attractive,parent,615.1818181818181,0.52
355,aunt,something,793.1,0.5794736842105263
356,aunt,uncle,644.5806451612904,0.5794736842105263
357,author,novel,624.258064516129,0.428421052631579
358,author,planet,675.65625,0.428421052631579
359,authority,print,619.9032258064516,0.3678947368421053
360,authority,rules,626.516129032258,0.3678947368421053
361,autumn,planets,608.8709677419355,0.47
362,autumn,spring,617.15625,0.47
363,avenue,park,611.3125,0.43210526315789477
364,avenue,think,576.4375,0.43210526315789477
365,average,maker,713.8333333333334,0.41263157894736846
366,award,draw,587.5454545454545,0.4773684210526316
367,award,trophy,714.3548387096774,0.4773684210526316
368,awareness,alert,609.0645161290323,0.3557894736842105
369,awareness,goal,621.9333333333333,0.3557894736842105
370,away,grape,749.59375,0.5431578947368422
371,away,here,630.6451612903226,0.5431578947368422
372,awe,violin,807.5,0.4068421052631579
373,awe,wonder,618.8,0.4068421052631579
374,awesome,circus,632.7333333333333,0.6136842105263158
375,awesome,cool,604.8387096774194,0.6136842105263158
376,awkward,different,637.84375,0.4894736842105263
377,awkward,zit,868.4545454545455,0.4894736842105263
378,ax,daily,629.09375,0.3336842105263158
379,ax,wood,606.5333333333333,0.3336842105263158
380,axon,knit,717.8461538461538,0.42263157894736847
381,axon,neuron,769.2592592592592,0.42263157894736847
382,back,behind,608.09375,0.6752631578947369
383,back,enemy,696.4333333333333,0.6752631578947369
384,backbone,spine,668.71875,0.31894736842105265
